DATE,PROGRAM #,PART #,CUSTOMER,DESCRIPTION,
Aug-01,000580,MC100012,SUPP SMART,,
Aug-01,000581,RM-333,SUPP SMART,,
Aug-01,000582,FH020118J,ULTRA SEAL,,
Aug-01,000583,FH020132J,HAN KOOK,,
Aug-01,000584,C010613J,LCI,,
Aug-01,000585,C010613R,LCI,,
Aug-01,000586,L050376J,AWC,,
Aug-01,000587,L050377J,AWC,,
Aug-01,000588,FM060161J,ULTRA SEAL,,
Aug-01,000589,L050352J,AWC,,
Aug-01,000590,L050308J,AWC,,
Aug-01,000591,FH020130J,ULTRA SEAL,,
Aug-01,000592,FH020129J,ULTRA SEAL,,
Aug-01,000593,C010614J,ULTRA SEAL,,
Aug-01,000594,L050331J,AWC,,
Aug-01,000595,M67600-1214,BUSAK,,
Aug-01,000596,M67600-1212,BUSAK,,
Aug-01,000597,FH020081J,ULTRA SEAL,,
Aug-01,000598,FC010349R,ULTRA SEAL,,
Aug-01,000599,FC010349J,ULTRA SEAL,,
Aug-01,000600,FC010349M,ULTRA SEAL,,
Aug-01,000601,C010626J,EON,,
Aug-01,000602,L050365J,AWC,,
Aug-01,000603,L050367J,AWC,,
Aug-01,000604,C010540J,HAN KOOK,,
Aug-01,000605,L050379J,HAN KOOK,,
Aug-01,000606,FC010630J,SPECTRUM,,
Aug-01,000607,FC010634J,SPECTRUM,,
Aug-01,000608,L050391J,AWC,,
Aug-01,000609,FS030041J,AWC,,
Aug-01,000610,FS030030J,AWC,,
Aug-01,000611,FM060187J,SCIENCIX,10816,
Aug-01,000612,FC010643J,SCIENCIX,10560/10531,
Aug-01,000613,L050380J,AWC,,
Aug-01,000614,L050385J,AWC,,
Aug-01,000615,L050368J,AWC,,
Sep-01,000616,FM060164J,ULTRA SEAL,,
Sep-01,000617,C010667J,ULTRA SEAL,,
Sep-01,000618,C010668J,ULTRA SEAL,,
Sep-01,000619,C010653J,AWC,,
Sep-01,000620,FM060192J,PRAXAIR,,
Sep-01,000621,C010493J,AWC,,
Sep-01,000622,C010493A,AWC,,
Sep-01,000623,C010493V,AWC,,
Sep-01,000624,C010493R,AWC,,
Sep-01,000625,C010495R,AWC,,
Sep-01,000626,C010495A,AWC,,
Sep-01,000627,C010495V,AWC,,
Sep-01,000628,C010495J,AWC,,
Sep-01,000629,C010494R,AWC,,
Sep-01,000630,C010494A,AWC,,
Sep-01,000631,C010494V,AWC,,
Sep-01,000632,C010494J,AWC,,
Sep-01,000633,C010475J,AWC,,
Sep-01,000634,C010475A,AWC,,
Sep-01,000635,C010475R,AWC,,
Sep-01,000636,C010475V,AWC,,
Sep-01,000637,C010476R,AWC,,
Sep-01,000638,C010476V,AWC,,
Sep-01,000639,C010476A,AWC,,
Sep-01,000640,FM060123J,AWC,,
Sep-01,000641,FM060124J,AWC,,
Sep-01,000642,FM060122J,AWC,,
Sep-01,000643,C010476J,AWC,,
Sep-01,000644,FR040058J,AWC,,
Sep-01,000645,FR040057J,AWC,,
Sep-01,000646,FR040056J,AWC,,
Sep-01,000647,FR040055J,AWC,,
Sep-01,000648,L050338J,AWC,,
Sep-01,000649,FC010048J,HAN KOOK,,
Sep-01,000650,L050097J-1,HAN KOOK,,
Sep-01,000651,FM060177J,AWC,,
Sep-01,000652,FM060175J,AWC,DAX P/N: 114452,
Sep-01,000653,C010642J,AWC,,
Sep-01,000654,C010632B,ULTRA SEAL,,
Sep-01,000655,C010632J,ULTRA SEAL,,
Sep-01,000656,FH020137J-2,HAN KOOK,,
Sep-01,000657,FH020139J,HAN KOOK,,
Sep-01,000658,FH020138J,HAN KOOK,,
Sep-01,000659,FH020132J-3,HAN KOOK,,
Sep-01,000660,L050372J,AWC,,
Sep-01,000661,C010647J,AWC,,
Sep-01,000662,C010664J,AWC,,
Sep-01,000663,FS030038J,AWC,,
Sep-01,000664,FS030029J,AWC,,
Sep-01,000665,FC010645J,SCIENCIX,10548,
Sep-01,000666,C010697J,LCI,,
Sep-01,000667,C010697R,LCI,,
Sep-01,000668,FS030059J,HAN KOOK,,
Sep-01,000669,FM060205J,PRAXAIR,,
Sep-01,000670,FS030054J,AWC,,
Sep-01,000671,C010649J,AWC,,
Oct-01,000672,C010681J,AWC,,
Oct-01,000673,C010676J,JEIL TECH,,
Oct-01,000674,FM060197J,NOV HYDRA RIG,DAX P/N: 224820,
Oct-01,000675,FM060198J,TEXAS SW,,
Oct-01,000676,FS030060J,SCIENCIX,10675,
Oct-01,000677,C010711J,AWC,,
Oct-01,000678,FM060208J,SUPP SMART,,
Oct-01,000679,FH020143J,ULTRA SEAL,,
Oct-01,000680,C010670J,ULTRA SEAL,,
Oct-01,000681,C010650J,AWC,,
Oct-01,000682,910005,SUPP SMART,,
Oct-01,000683,910004,SUPP SMART,,
Oct-01,000684,FH020141J,ULTRA SEAL,,
Oct-01,000685,900001,SUPP SMART,,
Oct-01,000686,C010713J,EON,,
Oct-01,000687,C010510J,SUPP SMART,,
Oct-01,000688,C010511J,SUPP SMART,,
Oct-01,000689,FH020142J,ULTRA SEAL,,
Oct-01,000690,FC010188J,AWC,,
Oct-01,000691,910008,SUPP SMART,,
Oct-01,000692,L050422J,AWC,,
Oct-01,000693,C010686J,AWC,,
Oct-01,000694,C010684J,AWC,,
Oct-01,000695,C010687J,AWC,,
Oct-01,000696,FC010363J,AWC,DAX P/N: 124568A,
Oct-01,000697,C010685J,AWC,,
Oct-01,000698,C010662J,ULTRA SEAL,,
Oct-01,000699,C010663J,ULTRA SEAL,,
Oct-01,000700,FM060195J,ULTRA SEAL,,
Oct-01,000701,FM060196J,ULTRA SEAL,,
Oct-01,000702,FM060194J,ULTRA SEAL,,
Oct-01,000703,FH020132J-7,HAN KOOK,,
Oct-01,000704,C010688J,HAN KOOK,,
Oct-01,000705,C010689J,HAN KOOK,,
Oct-01,000706,C010692J,HAN KOOK,,
Oct-01,000707,L050267J,AWC,,
Oct-01,000708,L050435J,AWC,,
Oct-01,000709,FH020145J,ULTRA SEAL,,
Oct-01,000710,C010736J,SUPP SMART,,
Oct-01,000711,C010737J,SUPP SMART,,
Oct-01,000712,C010738J,SUPP SMART,,
Oct-01,000713,L050381J,AWC,,
Oct-01,000714,L050445J,AWC,,
Oct-01,000715,900005-200,SUPP SMART,,
Oct-01,000716,FC010696J,SCIENCIX,2962,
Oct-01,000717,C010505J,AWC,,
Oct-01,000718,FS030071J,ULTRA SEAL,,
Oct-01,000719,FS030062J,ULTRA SEAL,,
Oct-01,000720,FS030061J,ULTRA SEAL,,
Oct-01,000721,L050443J,AWC,,
Oct-01,000722,C010753J,SUPP SMART,,
Oct-01,000723,FS030063J,SCIENCIX,0422,
Oct-01,000724,FS030065J,SCIENCIX,2294,
Oct-01,000725,C010734J,HAN KOOK,,
Oct-01,000726,C010708J,ULTRA SEAL,,
Oct-01,000727,C010709J,ULTRA SEAL,,
Oct-01,000728,FC010724J,HANPAC,,
Oct-01,000729,FH020148J,HAN KOOK,,
Oct-01,000730,L050453J,AWC,,
Oct-01,000731,C010758J,AWC,,
Oct-01,000732,C010760J,PFI(FINISH),,
Nov-01,000733,L050427J,AWC,,
Nov-01,000734,L050474J,HAN KOOK,,
Nov-01,000735,316-60045,PRAXAIR,,
Nov-01,000736,C010725J,PFI ,,
Nov-01,000737,C010754J,AWC,,
Nov-01,000738,C010755J,AWC,,
Nov-01,000739,C010768J,AWC,,
Nov-01,000740,FS030066J,SCIENCIX,6613,
Nov-01,000741,FS030067J,SCIENCIX,7162,
Nov-01,000742,FM060185J,CONTINENTAL,,
Nov-01,000743,FS030038J,AWC,,
Nov-01,000744,C010334J,AWC,,
Nov-01,000745,L050487J,AWC,,
Nov-01,000746,L050486J,AWC,,
Nov-01,000747,C010778J,ROTECH,,
Nov-01,000748,FR040085J,GARDNER,,
Nov-01,000749,C010765J,GARDNER,,
Nov-01,000750,C010678J,ULTRA SEAL,,
Nov-01,000751,FC010777J,ULTRA SEAL,,
Nov-01,000752,C010745J,ULTRA SEAL,,
Nov-01,000753,C010776J,ULTRA SEAL,,
Nov-01,000754,FC010371J,ULTRA SEAL,,
Nov-01,000755,FC010371R,ULTRA SEAL,,
Nov-01,000756,NOT USED,Z,,
Nov-01,000757,C010775J,TAE HWA,,
Nov-01,000758,C010774J,TAE HWA,,
Nov-01,000759,C010773J,TAE HWA,,
Nov-01,000760,FS030075J,TAE HWA,,
Nov-01,000761,FR040086J,TAE HWA,,
Nov-01,000762,C010764J,ULTRA SEAL,,
Nov-01,000763,L050475J,AWC,,
Nov-01,000764,FC010741J,AWC,DAX P/N: 124577A,
Nov-01,000765,C010785J-1,HAN KOOK,,
Nov-01,000766,L050457J,HAN KOOK,,
Nov-01,000767,L050483J,HAN KOOK,,
Nov-01,000768,C010784J-1,HAN KOOK,,
Nov-01,000769,C010784J-2,HAN KOOK,,
Nov-01,000770,FR040088J,AWC,,
Nov-01,000771,L050455J,ULTRA SEAL,,
Nov-01,000772,50052-J,PERFORMANCE SEALING INC,,
Nov-01,000773,ES-202-10,PERFORMANCE SEALING INC,,
Dec-01,000774,C010767J,LCI,,
Dec-01,000775,C010767R,LCI,,
Dec-01,000776,L050437J,AWC,,
Dec-01,000777,L050495J,AWC,,
Dec-01,000778,C010729J,AWC,,
Dec-01,000779,10442,SCIENCIX,,
Dec-01,000780,10462,SCIENCIX,,
Dec-01,000781,C010710J,AWC,,
Dec-01,000782,C010721J,AWC,,
Dec-01,000783,L050479J,AWC,,
Dec-01,000784,FS030072J,SCIENCIX,10416/10274,
Dec-01,000785,FH020150J,HAN KOOK,,
Dec-01,000786,FH020151J,HAN KOOK,,
Dec-01,000787,L050488J,AWC,,
Dec-01,000788,FH020154J,HAN KOOK,,
Dec-01,000789,FH020155J,HAN KOOK,,
Dec-01,000790,FM060189J,CONTINENTAL,,
Dec-01,000791,C010715J,ULTRA SEAL,,
Dec-01,000792,C010783J,HAN KOOK,,
Dec-01,000793,FH020152J,HAN KOOK,,
Dec-01,000794,FH020149J,ULTRA SEAL,,
Dec-01,000795,C010770J,HAN KOOK,,
Dec-01,000796,C010770R,HAN KOOK,,
Dec-01,000797,C010811J,AWC,,
Dec-01,000798,L050467J,AWC,,
Dec-01,000799,L050513J,EON,,
Dec-01,000800,L050536J,ULTRA SEAL,,
Dec-01,000801,C010781J,HAN KOOK,,
Dec-01,000802,51025,PERFORMANCE SEALING INC,,
Dec-01,000803,50047,PERFORMANCE SEALING INC,,
Dec-01,000804,50046,PERFORMANCE SEALING INC,,
Dec-01,000805,50050,PERFORMANCE SEALING INC,,
Dec-01,000806,50048,PERFORMANCE SEALING INC,,
Dec-01,000807,50049,PERFORMANCE SEALING INC,,
Dec-01,000808,C010807J,TAE HWA,,
Dec-01,000809,50060,PERFORMANCE SEALING INC,,
Dec-01,000810,L050546J,HAN KOOK,,
Dec-01,000811,50045,PERFORMANCE SEALING INC,,
Dec-01,000812,FR040076J,AWC,,
Dec-01,000813,FM060241J,AWC,,
Dec-01,000814,C010787J,HAN KOOK,,
Dec-01,000815,C010802J,ULTRA SEAL,,
Dec-01,000816,FR040075J,AWC,,
Dec-01,000817,C010822J,AWC,,
Dec-01,000818,L050557J,HAN KOOK,,
Dec-01,000819,FC010644J,SCIENCIX,10417/10621,
Jan-02,000820,C010782J,AWC,,
Jan-02,000821,L050541J,AWC,,
Jan-02,000822,C010825J,HAN KOOK,,
Jan-02,000823,LTT15460J,AWC,,
Jan-02,000824,L050560J,AWC,,
Jan-02,000825,50053,PERFORMANCE SEALING INC,,
Jan-02,000826,50056,PERFORMANCE SEALING INC,,
Jan-02,000827,50054,PERFORMANCE SEALING INC,,
Jan-02,000828,50055,PERFORMANCE SEALING INC,,
Jan-02,000829,FC010636J,SPECTRUM,,
Jan-02,000830,C010833J,TAE HWA,,
Jan-02,000831,C010834J,TAE HWA,,
Jan-02,000832,C010824J,TAE HWA,,
Jan-02,000833,CTS-10825,SCIENCIX,10825,
Jan-02,000834,C010786J,ULTRA SEAL,,
Jan-02,000835,FS030083J,PERFORMANCE SEALING INC,,
Jan-02,000836,L050553J,AWC,,
Jan-02,000837,L050548J,AWC,,
Jan-02,000838,L050549J,AWC,,
Jan-02,000839,FS030077J,SCIENCIX,,
Jan-02,000840,L050503J,AWC,,
Jan-02,000841,C010829J,JEIL TECH,,
Jan-02,000842,C010830J,JEIL TECH,,
Jan-02,000843,C010831J,JEIL TECH,,
Jan-02,000844,C010832J,JEIL TECH,,
Jan-02,000845,FS030078J,SCIENCIX,10583/10394,
Jan-02,000846,50051J,PERFORMANCE SEALING INC,,
Jan-02,000847,L050538J,AWC,,
Jan-02,000848,CTS-10844,SCIENCIX,10844,
Jan-02,000849,FC010840J,EPM,,
Jan-02,000850,L050559J,AWC,,
Jan-02,000851,FM060048J,CONTINENTAL,,
Jan-02,000852,C010631J,AWC,,
Jan-02,000853,C010847J,AWC,,
Jan-02,000854,C010846J,HAN KOOK,,
Jan-02,000855,C010805J,AWC,,
Jan-02,000856,L050543J,AWC,,
Jan-02,000857,L050569J,AWC,,
Jan-02,000858,L050568J,AWC,,
Jan-02,000859,FH020162J,ULTRA SEAL,,
Jan-02,000860,L050552J,AWC,,
Jan-02,000861,FH020163J,ULTRA SEAL,,
Jan-02,000862,FR040096J,AWC,,
Jan-02,000863,C010761J,AWC,,
Jan-02,000864,FH020164J,ULTRA SEAL,,
Jan-02,000865,CTS-10829,SCIENCIX,10829,
Jan-02,000866,FH020169J,ULTRA SEAL,,
Jan-02,000867,CTS-10830,SCIENCIX,,
Jan-02,000868,O4132,BUSAK,,
Jan-02,000869,O4129,BUSAK,,
Jan-02,000870,O4131,BUSAK,,
Jan-02,000871,O4130,BUSAK,,
Jan-02,000872,FL050529J,AWC,DAX P/N: 125160,
Jan-02,000873,FS030082J,SCIENCIX,,
Jan-02,000874,FH020156J,HAN KOOK,,
Jan-02,000875,C010859J,HAN KOOK,,
Jan-02,000876,C010849R,LCI,,
Jan-02,000877,C010849J,LCI,,
Jan-02,000878,C010848J,AWC,,
Jan-02,000879,L050454J,ULTRA SEAL,,
Jan-02,000880,FC010858J,HAN KOOK,,
Jan-02,000881,FH020170J,ULTRA SEAL,,
Jan-02,000882,C010837J,AWC,,
Jan-02,000883,C010815J,AWC,,
Jan-02,000884,FH020132J-6,HAN KOOK,,
Feb-02,000885,C010835J,HAN KOOK,,
Feb-02,000886,L050369J,AWC,,
Feb-02,000887,50045,PERFORMANCE SEALING INC,,
Feb-02,000888,L050539J,AWC,,
Feb-02,000889,L050596J,AWC,,
Feb-02,000890,L050594J,AWC,,
Feb-02,000891,L050595J,AWC,,
Feb-02,000892,C010860J,HAN KOOK,,
Feb-02,000893,L050591J,AWC,,
Feb-02,000894,L050527J,AWC,,
Feb-02,000895,FS030089J,SCIENCIX,10532,
Feb-02,000896,L050088J-1,HAN KOOK,,
Feb-02,000897,L050589J,HAN KOOK,,
Feb-02,000898,C010882J,AWC,,
Feb-02,000899,L050048J,AWC,,
Feb-02,000900,L050567J,AWC,,
Feb-02,000901,L050580J,AWC,,
Feb-02,000902,FH020173J,AWC,,
Feb-02,000903,900026,PERFORMANCE SEALING INC,,
Feb-02,000904,C010762J,AWC,,
Feb-02,000905,L050599J,AWC,,
Feb-02,000906,L050616J,AWC,,
Feb-02,000907,C010763J,AWC,,
Feb-02,000908,FM060193J,ULTRA SEAL,,
Feb-02,000909,FH020175J,GLOUCESTER,,
Feb-02,000910,C010887J,EON,,
Feb-02,000911,C010888J,EON,,
Feb-02,000912,FC010889J,EON,,
Feb-02,000913,900027,PERFORMANCE SEALING INC,,
Feb-02,000914,L050607J,AWC,,
Feb-02,000915,C010890J,EON,,
Feb-02,000916,L050621J,AWC,,
Feb-02,000917,L050387J,AWC,,
Feb-02,000918,FM060040W,CONTINENTAL,,
Feb-02,000919,FM060040J,CONTINENTAL,,
Feb-02,000920,C010897J,JEIL TECH,,
Feb-02,000921,C010897V,JEIL TECH,,
Feb-02,000922,FM060235J,AWC,,
Feb-02,000923,FM060236J,AWC,,
Feb-02,000924,FM060234J,AWC,,
Feb-02,000925,FM060233J,AWC,,
Feb-02,000926,G4-468,AWC,,
Feb-02,000927,CE000118,TEXAS SW,,
Feb-02,000928,C010894J,PERFORMANCE SEALING INC,,
Feb-02,000929,C010862J,HAN KOOK,,
Feb-02,000930,FC010261J,HAN KOOK,,
Feb-02,000931,G4-467,AWC,,
Feb-02,000932,L050623J,AWC,,
Feb-02,000933,L050534J,AWC,,
Mar-02,000934,L050623J,AWC,,
Mar-02,000935,C010880J,HAN KOOK,,
Mar-02,000936,L050626J,AWC,,
Mar-02,000937,L050625J,AWC,,
Mar-02,000938,C010884J,AWC,,
Mar-02,000939,C010885J,AWC,,
Mar-02,000940,50068,PERFORMANCE SEALING INC,,
Mar-02,000941,50069,PERFORMANCE SEALING INC,,
Mar-02,000942,FH020146J,SCIENCIX,,
Mar-02,000943,C010898J,EON,,
Mar-02,000944,FC010902J,JEIL TECH,,
Mar-02,000945,L050294J,AWC,,
Mar-02,000946,FC010901J,JEIL TECH,,
Mar-02,000947,C010874J,JEIL TECH,,
Mar-02,000948,125SCAL,LOZON,,
Mar-02,000949,C010641J,AWC,,
Mar-02,000950,C010638J,AWC,,
Mar-02,000951,C010639J,AWC,,
Mar-02,000952,C010640J,AWC,,
Mar-02,000953,L050635J,AWC,,
Mar-02,000954,M67600-1213,BUSAK,,
Mar-02,000955,M67600-1215,BUSAK,,
Mar-02,000956,L050634J,AWC,,
Mar-02,000957,FH020180J,SCIENCIX,2061,
Mar-02,000958,FM060262J,AWC,,
Mar-02,000959,FM060048R,CONTINENTAL,,
Mar-02,000960,52006,PERFORMANCE SEALING INC,,
Mar-02,000961,51029,PERFORMANCE SEALING INC,,
Mar-02,000962,51028,PERFORMANCE SEALING INC,,
Mar-02,000963,L050588J,AWC,,
Mar-02,000964,C010823J,AWC,,
Mar-02,000965,C010904J,HAN KOOK,,
Mar-02,000966,C010932J,ULTRA SEAL,,
Mar-02,000967,FC010903J,HANPAC,,
Mar-02,000968,L050638J,HAN KOOK,,
Mar-02,000969,CTS-10705,SCIENCIX,,
Mar-02,000970,C010930J,PERFORMANCE SEALING INC,,
Mar-02,000971,C-007-PO,TEXAS SW,,
Mar-02,000972,C010926J,LCI,,
Mar-02,000973,C010926R,LCI,,
Mar-02,000974,L050647J,AWC,,
Mar-02,000975,C010896J,JEIL TECH,,
Mar-02,000976,C010873J,JEIL TECH,,
Mar-02,000977,FM060283J,LESLIE CONTROL,,
Mar-02,000978,FM060289J,AWC,,
Mar-02,000979,C010812J,ULTRA SEAL,,
Mar-02,000980,C010910J,AWC,,
Mar-02,000981,FH020147J,SCIENCIX,00168/10566/10559,
Mar-02,000982,FH020183J,HAN KOOK,,
Mar-02,000983,FH020184J,HAN KOOK,,
Mar-02,000984,L050655J,AWC,,
Mar-02,000985,L050673J,AWC,,
Mar-02,000986,L050664J,AWC,,
Mar-02,000987,L050661J,AWC,,
Mar-02,000988,L050660J,AWC,,
Mar-02,000989,L050662J,AWC,,
Apr-02,000990,C010929J,PERFORMANCE SEALING INC,,
Apr-02,000991,C010914J,JEIL TECH,,
Apr-02,000992,C010915J,JEIL TECH,,
Apr-02,000993,C010917J,JEIL TECH,,
Apr-02,000994,L050613J,AWC,,
Apr-02,000995,51040,PERFORMANCE SEALING INC,,
Apr-02,000996,FH020182J,ULTRA SEAL,,
Apr-02,000997,L050646J,AWC,,
Apr-02,000998,FH020186J,ULTRA SEAL,,
Apr-02,000999,FH020190J,ULTRA SEAL,,
Apr-02,001000,FH020187J,ULTRA SEAL,,
Apr-02,001001,C010893L,HAN KOOK,,
Apr-02,001002,C010911J,AWC,,
Apr-02,001003,C010893J,HAN KOOK,,
Apr-02,001004,FS030096J,JEIL TECH,,
Apr-02,001005,FC010741J,AWC,DAX P/N: 124577A,
Apr-02,001006,C010952J,JEIL TECH,,
Apr-02,001007,90035,PERFORMANCE SEALING INC,,
Apr-02,001008,90034,PERFORMANCE SEALING INC,,
Apr-02,001009,51057A,PERFORMANCE SEALING INC,,
Apr-02,001010,51057B,PERFORMANCE SEALING INC,,
Apr-02,001011,920014,PERFORMANCE SEALING INC,,
Apr-02,001012,CE000126,TEXAS SW,,
Apr-02,001013,FM-113-01-AIR,PERFORMANCE SEALING INC,,
Apr-02,001014,CTS-00248,SCIENCIX,,
Apr-02,001015,FS030094J,SCIENCIX,10694,
Apr-02,001016,C010913J,HAN KOOK,,
Apr-02,001017,FS030099J,SCIENCIX,,
Apr-02,001018,FM060285J-2,AWC,,
Apr-02,001019,C010955J,GARDNER,,
Apr-02,001020,FM060292J,AWC,,
Apr-02,001021,FC010953J,HANPAC,,
Apr-02,001022,L050639J,AWC,,
Apr-02,001023,L050640J,AWC,,
Apr-02,001024,C010951J,HAN KOOK,,
Apr-02,001025,L050671J,AWC,,
Apr-02,001026,C010942J,HAN KOOK,,
Apr-02,001027,90041,PERFORMANCE SEALING INC,,
Apr-02,001028,FL050696J,AWC,,
Apr-02,001029,L050692J,AWC,,
Apr-02,001030,C010943J-1,HAN KOOK,,
Apr-02,001031,C010970J,EPM,,
Apr-02,001032,FM060284J,AWC,,
Apr-02,001033,C010968J,COFLEXIP,,
Apr-02,001034,C010997J,COFLEXIP,,
Apr-02,001035,C010997R,COFLEXIP,,
Apr-02,001036,K10009-A,PERFORMANCE SEALING INC,,
Apr-02,001037,K10009-25,PERFORMANCE SEALING INC,,
Apr-02,001038,L050683J,HAN KOOK,,
Apr-02,001039,L050505J,AWC,,
May-02,001040,FC010277J,EON,,
May-02,001041,C010956J-1,ULTRA SEAL,,
May-02,001042,C010956J-2,ULTRA SEAL,,
May-02,001043,FH020185J,ULTRA SEAL,,
May-02,001044,L050695J,AWC,,
May-02,001045,FF-212-01-A4,PERFORMANCE SEALING INC,,
May-02,001046,CE000111,TEXAS SW,,
May-02,001047,CE000115,TEXAS SW,,
May-02,001048,FS030091J,HAN KOOK,,
May-02,001049,L050672J,HAN KOOK,,
May-02,001050,214-344-J,PERFORMANCE SEALING INC,,
May-02,001051,FS030097J,HAN KOOK,,
May-02,001052,FC010665J,HANPAC,,
May-02,001053,L050707J,AWC,,
May-02,001054,900046-1,PERFORMANCE SEALING INC,,
May-02,001055,C010999J,AWC,,
May-02,001056,C010999V,AWC,,
May-02,001057,C010999F,AWC,,
May-02,001058,C010999M,AWC,,
May-02,001059,L050713J,HAN KOOK,,
May-02,001060,L050719J,AWC,,
May-02,001061,C010983J,HAN KOOK,,
May-02,001062,CTS-00167,SCIENCIX,BLANKS 10458/A083 REV D,
May-02,001063,C010982J,HAN KOOK,,
May-02,001064,4020194J,HAN KOOK,,
May-02,001065,C010977J,HAN KOOK,1ST OPERATION,
May-02,001066,C010977J,HAN KOOK,2ND OPERATION,
May-02,001067,FS030092J,AWC,,
May-02,001068,C010977R,HAN KOOK,,
May-02,001069,900058,PERFORMANCE SEALING INC,,
May-02,001070,C010998J,HAN KOOK,,
May-02,001071,C010990J,HAN KOOK,,
May-02,001072,C011032J,JEIL TECH,,
May-02,001073,L050700J,AWC,,
May-02,001074,FS030117J,SCIENCIX,10693,
May-02,001075,L050750J,AWC,,
May-02,001076,4020200,AWC,,
May-02,001077,C011021J,ULTRA SEAL,,
May-02,001078,C011034J,JEIL TECH,,
May-02,001079,C010993J,HAN KOOK,,
May-02,001080,C010975J,HAN KOOK,,
May-02,001081,L050720J,HAN KOOK,,
May-02,001082,C010991J,HAN KOOK,,
May-02,001083,L050727J,AWC,,
May-02,001084,L050728J,AWC,,
May-02,001085,4020210J,ULTRA SEAL,,
May-02,001086,C011029J,HAN KOOK,,
May-02,001087,C011030J,HAN KOOK,,
May-02,001088,4020211J,ULTRA SEAL,,
May-02,001089,FH020213J,ULTRA SEAL,,
May-02,001090,402020J,ULTRA SEAL,,
May-02,001091,L050760J,AWC,,
May-02,001092,FH020214J,ULTRA SEAL,,
May-02,001093,C010995J,HAN KOOK,,
May-02,001094,L050731J,AWC,,
May-02,001095,L050732J,AWC,,
May-02,001096,900017,PERFORMANCE SEALING INC,,
May-02,001097,FM060303V,AWC,DAX P/N: 225780,
May-02,001097,FM060304V,AWC,,
May-02,001098,900001,PERFORMANCE SEALING INC,,
May-02,001099,FM060303K,AWC,DAX P/N: 225781,
May-02,001099,FM060304K,AWC,,
May-02,001100,FM060303J,AWC,"DAX P/N: 225778 & 
125297 (MAIN PART)",
May-02,001100,FM060304J,AWC,,
May-02,001101,FM060303N,AWC,DAX P/N: 225779,
May-02,001101,FM060304N,AWC,,
May-02,001102,L050741J,AWC,,
May-02,001103,C01109J,AWC,,
May-02,001104,FM060302J,SCIENCIX,,
May-02,001105,900080,PERFORMANCE SEALING INC,,
May-02,001106,FM060331J,AWC,,
May-02,001107,FM060332J,AWC,,
May-02,001108,FM060325J,AWC,,
May-02,001109,C011016J-1,AWC,,
May-02,001110,C011016V-2,AWC,,
May-02,001111,C011016F-1,AWC,,
May-02,001112,FS030007J,AWC,,
May-02,001113,C011016J-3,AWC,,
May-02,001114,L050759J,AWC,,
May-02,001115,C011027R,ULTRA SEAL,,
May-02,001116,C011027J,ULTRA SEAL,,
May-02,001117,FS030121J,SCIENCIX,,
May-02,001118,C011012J,AWC,,
May-02,001119,FR040110J,AWC,,
May-02,001120,FR040109J,AWC,,
May-02,001121,900082,PERFORMANCE SEALING INC,,
May-02,001122,900084,PERFORMANCE SEALING INC,,
May-02,001123,C011018J,AWC,,
May-02,001124,C0011018V,AWC,,
May-02,001125,C011018F,AWC,,
May-02,001126,L050755B,AWC,,
May-02,001127,90079,PERFORMANCE SEALING INC,,
May-02,001128,C010984E,AWC,,
May-02,001129,C010984J,AWC,,
May-02,001130,L050755J,AWC,,
May-02,001131,L050738J,AWC,,
May-02,001132,50084,AWC,,
May-02,001133,FR040115J,AWC,,
May-02,001134,FR040116J,AWC,,
May-02,001135,50084A,AWC,,
May-02,001136,50084B,AWC,,
May-02,001137,50084C,AWC,,
May-02,001138,50084D,AWC,,
May-02,001139,FM060323J,PRAXAIR,,
May-02,001140,C011047J,AWC,,
May-02,001141,FC010477R,HALLIBURTON CANADA,100048513,
May-02,001141,FC010477R,PRAXAIR,100048513,
May-02,001142,VG-1014-01,BYRNE MEDICAL,,
May-02,001143,CE000119,TEXAS SW,,
May-02,001144,FC011059J,SCIENCIX,A047,
May-02,001145,FM060342J,HAN KOOK,,
May-02,001146,C011031J,AWC,,
May-02,001147,C011033J,AWC,,
May-02,001148,50030J,PERFORMANCE SEALING INC,,
May-02,001149,L050785J,AWC,,
May-02,001150,10F-0536,ULTRA SEAL,,
May-02,001151,10F-0166,ULTRA SEAL,,
May-02,001152,10F-0215,ULTRA SEAL,,
May-02,001153,10F-0766,ULTRA SEAL,,
May-02,001154,10F-0826,ULTRA SEAL,,
May-02,001155,10F-0164,ULTRA SEAL,,
May-02,001156,L050764J,AWC,,
May-02,001157,L050770J,AWC,,
May-02,001158,L050771J,AWC,,
May-02,001159,L050765J,AWC,,
May-02,001160,L050767J,AWC,,
May-02,001161,L050772J,AWC,,
May-02,001162,L050773J,AWC,,
May-02,001163,L050769J,AWC,,
May-02,001164,L050774J,AWC,,
May-02,001165,L050777J,AWC,,
May-02,001166,FH020211J,AWC,,
May-02,001167,FR040114J,AWC,,
Jul-02,001168,C010989J,AWC,,
Jul-02,001169,FS030131J,SCIENCIX,10597,
Jul-02,001169,FS031822J,FLUOROCARBON,,
Jul-02,001170,FR040112J,AWC,,
Jul-02,001171,C011053J,HAN KOOK,,
Jul-02,001172,C010974J,HAN KOOK,,
Jul-02,001173,FM060343J,TEXAS SW,RING / C-032,
Jul-02,001174,FS030129J,SCIENCIX,,
Jul-02,001175,L050882J,AWC,,
Jul-02,001176,L050793J,AWC,,
